ALERT^^^^^^^^^^^;CWLT;WLT;71082;82;30N;062;19W;63;X;X;5;CA
ALERT^AIRPORT^^^;CYLT;YLT;&;82;31N;062;16W;31;X;T;6;CA
ISACHSEN^(MAPS)^;CWIC;WIC;71074;78;47N;103;33W;58;X;7;CA
LADY^FRANKLIN^PO;CYUJ;YUJ;71937;68;30N;113;13W;16;X;7;CA
LAKE^HARBOUR^ARP;CYLC;YLC;&;62;51N;069;52W;53;X;7;CA
LONGSTAFF^BLUFF^;CWLX;WLX;71091;68;54N;075;09W;162;X;7;CA
LUPIN^ARPT^(SAWR;CYWO;YWO;71496;65;46N;111;15W;494;X;T;6;CA
LUPIN^(MAPS)^^^^;CWIJ;WIJ;&;65;46N;111;14W;500;X;8;CA
NANISIVIK^AIRPOR;CYSR;YSR;&;72;58N;084;37W;649;X;T;6;CA
PANGNIRTUNG^AIRP;CYXP;YXP;&;66;09N;065;43W;23;X;T;7;CA
PELLY^BAY^1^^^^^;CWRF;WRF;71918;69;25N;089;43W;325;X;7;CA
PELLY^BAY^AIRPOR;CYBB;YBB;&;68;31N;089;49W;15;X;T;6;CA
POND^INLET^AIRPO;CYIO;YIO;71095;72;40N;077;58W;57;X;T;6;CA
RAE^POINT^^^^^^^;CZRP;&;71983;75;22N;105;43W;12;X;8;CA
RANKIN^INLET^ARP;CYRT;YRT;71083;62;49N;092;07W;32;X;T;6;CA
REPULSE^BAY^AIRP;CYUT;YUT;&;66;31N;086;15W;24;X;T;6;CA
RESOLUTE^AIRPORT;CYRB;YRB;71924;74;43N;094;58W;67;X;T;X;5;CA
RESOLUTE^CS^^^^^;CXRB;&;71018;74;43N;094;59W;30;X;8;CA
RESOLUTION^IS^^^;CWRH;WRH;71972;61;34N;064;39W;369;X;7;CA
ROWLEY^ISLAND^^^;CWRX;WRX;71088;69;04N;079;01W;41;X;7;CA
SANIKILUAQ^AIRPO;CYSK;YSK;&;56;32N;079;15W;26;X;7;CA
SHEPHERD^BAY^ARP;CYUS;YUS;71911;68;49N;093;25W;42;X;7;CA
SPENCE^BAY^AIRPO;CYYH;YYH;&;69;32N;093;34W;28;X;T;6;CA
STEFANSSON^IS^^^;CXSE;&;71017;73;46N;105;17W;11;X;8;CA
WAGER^BAY^^^^^^^;CXWB;&;&;65;53N;089;27W;18;X;8;CA
WHALE^COVE^AIRPO;CYXN;YXN;&;62;13N;092;35W;20;X;7;CA
IQALUIT^CLIMATE^;CXFB;&;&;63;45N;068;33W;34;Z;8;CA
