NEW^TOKYO^INTL^A;RJAA;&;47686;35;46N;140;22E;44;X;T;6;JP
SASABO^NAS^^^^^^;RJFW;&;&;33;10N;129;43E;3;X;7;JP
KANOYA^(JMSDF)^^;RJFY;&;47850;31;22N;130;49E;68;X;7;JP
TSUIKI^(JASDF)^^;RJFZ;&;47840;33;40N;131;03E;20;X;7;JP
NAGOYA/CHUBU^^^^;RJGG;NGO;&;34;52N;136;48E;5;X;T;6;JP
AMAMI^AIRPORT^^^;RJKA;&;47872;28;25N;129;43E;7;X;7;JP
OKINOERABU/OKIER;RJKB;&;47942;27;25N;128;41E;29;X;7;JP
KIKAI^ISLAND^^^^;RJKI;&;&;28;19N;129;55E;6;X;7;JP
TOKUNOSHIMA^ISLA;RJKN;&;47910;27;49N;128;52E;5;X;7;JP
FUKUI^AIRPORT^^^;RJNF;&;47706;36;07N;136;13E;8;X;7;JP
GIFU^(JASDF)^^^^;RJNG;&;47634;35;22N;136;52E;42;X;7;JP
HAMAMATSU^(JASDF;RJNH;&;47681;34;45N;137;41E;48;X;7;JP
KOMATSU^(CIV/JAS;RJNK;&;47704;36;22N;136;25E;9;X;T;6;JP
NAGOYA^(CIV/JASD;RJNN;&;47635;35;15N;136;55E;17;X;T;6;JP
NAGOYA^(CIV/JASD;RJNA;NKM;&;35;15N;136;55E;17;X;T;6;JP
OKI^AIRPORT^^^^^;RJNO;&;47739;36;10N;133;19E;95;X;7;JP
SHIZOUKA^^^^^^^^;RJNS;&;&;34;48N;138;11E;135;X;T;7;JP
TOYAMA^AIRPORT^^;RJNT;&;47707;36;38N;137;10E;27;X;T;6;JP
NOTO^^^^^^^^^^^^;RJNW;&;&;37;18N;136;58E;219;X;7;JP
SHIZUHAMA^(JASDF;RJNY;&;47658;34;49N;138;18E;10;X;7;JP
NEW^HIROSHIMA^^^;RJOA;&;47789;34;25N;132;55E;6;X;T;6;JP
OKAYAMA^AIRPORT^;RJOB;&;47793;34;45N;133;50E;242;X;T;6;JP
IZUMO^AIRPORT^^^;RJOC;&;47790;35;25N;132;52E;5;X;T;7;JP
AKENO^(JASDF)^^^;RJOE;&;47730;34;31N;136;40E;9;X;7;JP
HOFU^(JASDF)^^^^;RJOF;&;47788;34;01N;131;33E;5;X;7;JP
MIHO^(CIV/JASDF);RJOH;&;47743;35;28N;133;15E;9;X;T;7;JP
IWAKUNI^MCAS^^^^;RJOI;&;47764;34;08N;132;13E;2;X;T;6;JP
KOCHI^AIRPORT^^^;RJOK;&;47883;33;31N;133;40E;10;X;T;6;JP
MATSUYAMA^AIRPOR;RJOM;&;47882;33;49N;132;41E;7;X;T;6;JP
OSAKA^INTL/ITAMI;RJOO;&;47771;34;46N;135;26E;15;X;T;6;JP
KOMATSUJIMA^(JAS;RJOP;&;47884;34;00N;134;37E;6;X;7;JP
TOTTORI^AIRPORT^;RJOR;&;47794;35;31N;134;10E;18;X;7;JP
TOKUSHIMA(JMSDF/;RJOS;&;47881;34;07N;134;37E;11;X;7;JP
TAKAMATSU^AIRPOR;RJOT;&;47880;34;13N;134;01E;188;X;T;6;JP
IWAMI^^^^^^^^^^^;RJOW;&;47783;34;40N;131;48E;54;X;7;JP
YAO^(CIV/JGSDF)^;RJOY;&;47779;34;36N;135;35E;13;X;7;JP
OZUKI^(JMSDF)^^^;RJOZ;&;47787;34;02N;131;03E;7;X;7;JP
AOMORI^AIRPORT^^;RJSA;&;47542;40;43N;140;41E;201;X;T;6;JP
YAMAGATA(CIV/JGS;RJSC;&;47553;38;25N;140;22E;108;X;7;JP
SADO^AIRPORT^^^^;RJSD;&;47700;38;02N;138;25E;26;X;7;JP
FUKUSHIMA^ARPT^^;RJSF;&;47557;37;13N;140;25E;375;X;T;6;JP
HACHINOHE^(JMSDF;RJSH;&;47515;40;32N;141;28E;49;X;7;JP
HANAMAKI^AIRPORT;RJSI;&;47549;39;25N;141;07E;93;X;7;JP
AKITA^AIRPORT^^^;RJSK;&;47545;39;37N;140;13E;96;X;T;7;JP
MISAWA(JASDF/AF/;RJSM;&;47580;40;42N;141;22E;36;X;T;7;JP
NIIGATA^(CIV/JAS;RJSN;&;47573;37;57N;139;07E;4;X;T;6;JP
OMINATO^(JASDF)^;RJSO;&;47516;41;13N;141;07E;10;X;7;JP
ODATE-NOSHIRO^^^;RJSR;&;&;40;11N;140;22E;87;X;7;JP
SENDAI^AIRPORT^^;RJSS;&;47569;38;07N;140;55E;5;X;T;6;JP
MATSUSHIMA^(JASD;RJST;&;47591;38;23N;141;13E;5;X;7;JP
KASUMINOME^(JASD;RJSU;&;47567;38;13N;140;55E;10;X;7;JP
SHONAI^^^^^^^^^^;RJSY;&;&;38;49N;139;46E;22;X;7;JP
ATSUGI^NAS^(JMSD;RJTA;&;47679;35;27N;139;26E;65;X;7;JP
TACHIKAWA^(JASDF;RJTC;&;47660;35;42N;139;24E;98;X;7;JP
TOKYO,^JMA^^^^^^;RJTD;&;47662;35;41N;139;46E;36;X;7;JP
TATEYAMA^(JMSDF);RJTE;&;47688;34;58N;139;49E;6;X;7;JP
CHOFU^AIRPORT^^^;RJTF;&;47683;35;40N;139;31E;44;X;7;JP
HACHIJOJIMA^ISLA;RJTH;&;47738;33;07N;139;46E;95;X;7;JP
TOKYO^HELIPORT^^;RJTI;&;47687;35;38N;139;50E;8;X;7;JP
IRUMA^(JASDF)^^^;RJTJ;&;47643;35;49N;139;25E;93;X;7;JP
KISARAZU^(JGSDF);RJTK;&;47661;35;23N;139;55E;6;X;7;JP
SHIMOFUSA^(JMSDF;RJTL;&;47727;35;47N;140;01E;33;X;7;JP
OSHIMA^AIRPORT^^;RJTO;&;47735;34;46N;139;22E;41;X;7;JP
MIYAKEJIMA^AIRPO;RJTQ;&;47737;34;04N;139;34E;23;X;7;JP
KASTNER^AAF/ZAMA;RJTR;&;47680;35;31N;139;24E;109;X;7;JP
TOKYO^INTL^AIRPO;RJTT;&;47671;35;32N;139;46E;8;X;T;6;JP
UTSUNOMIYA^(JGSD;RJTU;&;47692;36;31N;139;52E;105;X;7;JP
YOKOSUKA^FWF^^^^;RJTX;&;47696;35;18N;139;41E;5;X;T;6;JP
YOKOTA^(JASDF/US;RJTY;&;47642;35;45N;139;20E;139;X;T;6;JP
NAHA^(CIV/JASDF);ROAH;&;47930;26;10N;127;39E;8;X;T;6;JP
IEJIMA^AUX^(USAF;RODE;&;47938;26;43N;127;46E;73;X;7;JP
KADENA^(USAFB-NA;RODN;&;47931;26;21N;127;46E;45;X;T;6;JP
HAMBY^AAF/BUCKNE;ROHF;&;47935;26;18N;127;46E;6;X;7;JP
ISHIGAKIJIMA^ISL;ROIG;&;47918;24;19N;124;10E;7;X;T;7;JP
KUMEJIMA^ISLAND^;ROKJ;&;47929;26;19N;126;47E;5;X;7;JP
MINAMIDAITOJIMA^;ROMD;&;47945;25;49N;131;13E;15;X;7;JP
MIYAKOJIMA^ISLAN;ROMY;&;47927;24;46N;125;16E;41;X;7;JP
AGUNI^ISLAND^^^^;RORA;&;&;26;36N;127;13E;29;X;7;JP
HATERUMA^^^^^^^^;RORH;&;&;24;04N;123;47E;13;X;7;JP
KITADAITO^ISLAND;RORK;&;&;25;55N;131;19E;22;X;7;JP
SHIMOJI-SHIMA^IS;RORS;&;&;24;49N;125;09E;16;X;7;JP
TARAMA^ISLAND^^^;RORT;&;&;24;38N;124;42E;9;X;7;JP
YORON^ISLAND^^^^;RORY;&;&;27;03N;128;24E;16;X;7;JP
FUTENMA(US-MCAS);ROTM;&;47933;26;16N;127;45E;75;X;T;7;JP
YONAGUNI^AIRPORT;ROYN;&;47911;24;28N;122;58E;17;X;7;JP
TAKAO^RADAR^^^^^;TAKA;&;&;35;34N;133;13E;15;Z;7;JP
