LONGREACH^ARPT^^;YLRE;&;&;23;26S;144;17E;193;X;7;AU
MUDGEE^ARPT^^^^^;YMDG;&;94727;32;34S;149;37E;471;X;7;AU
MEEKATHARRA^ARPT;YMEK;&;&;26;37S;118;33E;522;X;7;AU
MERIMBULA^ARPT^^;YMER;&;95929;36;55S;149;54E;2;X;7;AU
MILDURA^ARPT^^^^;YMIA;&;&;34;14S;142;05E;51;X;7;AU
MOREE^ARPT^^^^^^;YMOR;&;95527;29;30S;149;51E;214;X;7;AU
MOUNT^GAMBIER^^^;YMTG;&;&;37;45S;140;47E;65;X;7;AU
NARRANDERA^^^^^^;YNAR;&;95706;34;42S;146;31E;145;X;7;AU
NARRABRI^^^^^^^^;YNBR;&;95734;30;19S;149;50E;240;X;7;AU
NORMANTON^^^^^^^;YNTN;&;94266;17;41S;141;04E;22;X;7;AU
NEWMAN^ARPT^^^^^;YNWN;&;94317;23;25S;119;48E;525;X;7;AU
OLYMPIC^DAM^ARPT;YOLD;&;95658;30;29S;136;53E;105;X;7;AU
GOVE^AIRPORT^^^^;YPGV;&;&;12;16S;136;49E;55;X;T;7;AU
JANDAKOT^^^^^^^^;YPJT;&;&;32;06S;115;53E;30;X;T;8;AU
PORT^MACQUARIE^^;YPMQ;&;94786;31;26S;152;52E;4;X;7;AU
AVALON^AIRPORT^^;YMAV;&;&;38;02S;144;29E;8;X;T;6;AU
ALBURY^AIRPORT^^;YMAY;&;94896;36;04S;146;56E;171;X;7;AU
DEVONPORT^EAST^^;YMDV;&;94960;41;10S;146;22E;47;X;7;AU
MELBOURNE/ESSEND;YMEN;&;94864;37;43S;144;54E;86;X;7;AU
EAST^SALE^(AUS-A;YMES;&;94907;38;06S;147;07E;8;X;7;AU
HOBART/TASMANIA^;YMHB;&;94975;42;49S;147;31E;27;X;T;6;AU
LAUNCESTON^AIRPO;YMLT;&;94968;41;31S;147;11E;178;X;T;7;AU
LAVERTON^AERO^^^;YMLV;&;94865;37;51S;144;43E;21;X;7;AU
MELBOURNE/MOORAB;YMMB;&;94870;37;58S;145;05E;16;X;7;AU
MOUNT^GAMBIER^AR;YMMG;&;94821;37;43S;140;46E;69;X;7;AU
MILDURA^AIRPORT^;YMMI;&;94693;34;13S;142;04E;52;X;7;AU
MELBOURNE^INTL^A;YMML;&;94866;37;40S;144;49E;141;X;T;6;AU
MACQUARIE^ISLAND;YMMQ;&;94998;54;28S;158;55E;6;X;7;AU
WYNYARD^WEST^^^^;YMWY;&;94957;40;58S;145;43E;11;X;7;AU
ADELAIDE^INTL^AR;YPAD;&;94672;34;57S;138;31E;4;X;T;6;AU
ALBANY^AIRPORT^^;YPAL;&;&;34;56S;117;48E;69;Z;7;AU
BROKEN^HILL^^^^^;YPBH;&;94689;31;58S;141;28E;315;X;7;AU
PARABURDOO^^^^^^;YPBO;&;94316;23;12S;117;45E;1292;X;8;AU
COCOS^ISL^INTL^A;YPCC;&;96996;12;10S;096;49E;3;X;T;6;AU
CEDUNA^AIRPORT^^;YPCD;&;&;32;07S;133;41E;17;Z;8;AU
DARWIN^(CIV/MIL);YPDN;&;94120;12;25S;130;54E;30;X;T;6;AU
PEARCE^(AUS-AFB);YPEA;&;94612;31;40S;116;01E;49;X;T;6;AU
EDINBURGH^(AUS-A;YPED;&;95676;34;42S;138;37E;20;X;7;AU
FORREST^AIRPORT^;YPFT;&;94646;30;49S;128;05E;160;X;7;AU
GERALDTON^AIRPOR;YPGN;&;94403;28;46S;114;42E;34;X;7;AU
KALGOORLIE/BOULD;YPKG;&;94637;30;46S;121;27E;360;X;T;7;AU
KUNUNURRA^AIRPOR;YPKU;&;94216;15;46S;128;41E;45;X;T;7;AU
LEIGH^CREEK^S.^A;YPLC;&;94674;30;36S;138;25E;262;X;7;AU
LEARMOUTH^^^^^^^;YPLM;&;94302;22;13S;114;04E;6;X;T;6;AU
MEEKATHARRA^AIRP;YPMR;&;94430;26;36S;118;31E;518;X;7;AU
PORT^HEDLAND^ARR;YPPD;&;94312;20;22S;118;37E;6;X;T;6;AU
ADELAIDE/PARAFIE;YPPF;&;95677;34;46S;138;37E;16;X;7;AU
PERTH^INTL/BELMO;YPPH;&;94610;31;56S;115;59E;13;X;T;6;AU
KATHERINE/TINDAL;YPTN;&;94132;14;31S;132;23E;109;X;T;6;AU
WOOMERA^(AUS-AFB;YPWR;&;94659;31;07S;136;49E;167;X;T;7;AU
CHRISTMAS^ISL^(P;YPXM;&;96995;10;27S;105;40E;259;X;T;7;AU
RICHMOND^^^^^^^^;YRMD;&;&;20;42S;143;07E;207;X;T;7;AU
BANKSTOWN^AIRPOR;YSBK;&;94765;33;56S;150;59E;14;X;7;AU
CANBERRA^(CIV/MI;YSCB;&;94926;35;17S;149;10E;577;X;T;6;AU
COOMA^^^^^^^^^^^;YSCM;&;94923;36;13S;149;04E;778;X;7;AU
CAMDEN^AIRPORT^^;YSCN;&;94755;34;01S;150;40E;70;X;7;AU
DUBBO^^^^^^^^^^^;YSDU;&;94719;32;13S;148;34E;275;X;T;6;AU
NORFOLK^ISLAND^A;YSNF;&;94996;29;01S;167;55E;109;X;T;6;AU
NOWRA^(AUS-NAVY);YSNW;&;94750;34;57S;150;31E;110;X;T;7;AU
RICHMOND^(AUS-AF;YSRI;&;94753;33;36S;150;46E;21;X;T;6;AU
SYDNEY^INTL^AIRP;YSSY;SYD;94767;33;57S;151;10E;3;X;T;6;AU
TAMWORTH^AIRPORT;YSTW;&;94762;31;04S;150;51E;410;X;T;7;AU
WAGGA^WAGGA(CV/M;YSWG;&;94910;35;08S;147;28E;213;X;T;7;AU
WILLIAMTOWN(AUS-;YSWM;&;94776;32;46S;151;49E;8;X;7;AU
TELFER^AIRPORT^^;YTEF;&;&;21;43S;122;14E;296;X;T;7;AU
TENNANT^CREEK^^^;YTNK;TCA;&;19;38S;134;11E;377;X;T;6;AU
TAREE^AIRPORT^^^;YTRE;TRO;&;31;53S;152;31E;12;X;T;6;AU
WANGARATTA^ARP^^;YWGT;&;&;36;25S;146;18E;153;X;T;6;AU
WHYALLA^AIRPORT^;YWHA;WYA;&;33;04S;137;31E;13;X;T;6;AU
WILLIAMTOWN^ARP^;YWLM;&;&;32;48S;151;50E;9;X;T;7;AU
ADELAIDE^AIRPOR^;AAAD;&;&;34;55S;138;31E;4;Z;7;AU
WOOMERA^AERODRO^;AAWR;&;&;31;08S;136;48E;167;Z;7;AU
BRISBANE^AIRPOR^;ABBN;&;&;27;25S;153;04E;6;Z;7;AU
CHARLEVILLE^ARP^;ABCV;&;&;26;25S;146;16E;304;Z;7;AU
GLADSTONE^^^^^^^;ABGL;&;&;23;51S;151;16E;76;Z;7;AU
MOUNT^ISA^AIRPO^;ABMA;&;&;20;38S;139;28E;342;Z;7;AU
TOWNSVILLE(AUS-^;ABTL;&;&;19;15S;146;45E;6;Z;7;AU
DARWIN^(AUS-AFB^;ADDN;&;&;12;24S;130;52E;30;Z;7;AU
GOVE^AIRPORT^^^^;ADGV;&;&;12;16S;136;49E;54;Z;7;AU
BROOME^AIRPORT^^;AHBR;&;&;17;56S;122;13E;9;Z;7;AU
PORT^HEDLAND^AR^;AHPD;&;&;20;22S;118;37E;11;Z;7;AU
LAVERTON^(AUS-A^;AMLV;&;&;37;51S;144;43E;14;Z;7;AU
MOUNT^GAMBIER^A^;AMMG;&;&;37;43S;140;46E;69;Z;7;AU
NAURU^ISLAND^^^^;ANAU;INU;91530;00;33S;166;55E;7;Z;Z;7;AU
NAURU^ISLAND^^^^;ANYN;&;&;00;33S;166;55E;7;X;T;6;AU
ALBANY^AIRPORT^^;APAL;&;&;34;57S;117;47E;69;Z;7;AU
CARNARVON^AIRPOR;APCR;&;&;24;53S;113;40E;7;Z;7;AU
COFFS^HARBOUR^AR;YSCH;&;&;30;19S;153;07E;5;Z;7;AU
DARWIN^(CIV/MIL^;APDN;&;&;12;24S;130;52E;30;Z;7;AU
FORREST^AIRPORT^;APFT;&;&;30;49S;128;05E;160;Z;7;AU
KALGOORLIE^ARPT^;APKG;&;&;30;46S;121;27E;360;Z;7;AU
PERTH^INTL^ARPT^;APPH;&;&;31;55S;115;57E;12;Z;7;AU
ALICE^SPRINGS^A^;ASAS;&;&;23;48S;133;54E;544;Z;7;AU
LORD^HOWE^ISLAND;ASLH;&;&;31;31S;159;04E;6;Z;7;AU
NORFOLK^ISLAND^^;ASNF;&;&;29;01S;167;55E;109;Z;7;AU
NOWRA^(AUS-NAVY^;ASNW;&;&;34;57S;150;31E;110;Z;7;AU
SYDNEY^INTL^AIR^;ASSY;&;&;33;57S;151;10E;3;Z;7;AU
WAGGA^ARPT^^^^^^;ASWG;&;&;35;08S;147;26E;213;Z;7;AU
WILLIAMTOWN^AER^;ASWM;&;&;32;46S;151;49E;11;Z;7;AU
HOBART/TASMANIA^;AMHB;&;&;42;49S;147;30E;3;Z;7;AU
MACQUARIE^ISLAND;AMMQ;&;&;54;28S;158;55E;6;Z;7;AU
COCOS^ISLAND^AR^;ACCC;&;&;12;10S;096;49E;3;Z;7;CC
DERBY^^^^^^^^^^^;YPDB;&;&;17;22S;123;40E;7;Z;9;AU
